Ano,Países,Código SH2,Descrição SH2,Valor US$ FOB,Quilograma Líquido
2019,"
Argentina",25,"
Sal; enxofre; terras e pedras; gesso, cal e cimento",10699823,43200629
2019,"
Espanha",40,"
Borracha e suas obras",10661359,4244740
2019,"
Países Baixos (Holanda)",93,"
Armas e munições; suas partes e acessórios",10493564,476905
2019,"
China",64,"
Calçados, polainas e artefatos semelhantes; suas partes",10476144,546003
2019,"
México",94,"
Móveis; mobiliário médico-cirúrgico, colchões, almofadas e semelhantes; aparelhos de iluminação não especificados nem compreendidos em outros capítulos; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes; Construções Pré",10161216,4345165
2019,"
Países Baixos (Holanda)",15,"
Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal",10021254,6708149
2019,"
Alemanha",80,"
Estanho e suas obras",9989704,562578
2019,"
Chile",70,"
Vidro e suas obras",9946485,8882145
2019,"
Chile",82,"
Ferramentas, artefatos de cutelaria e talheres, e suas partes, de metais comuns",9842106,705613
2019,"
Japão",52,"
Algodão",9651646,5561900
2019,"
Japão",40,"
Borracha e suas obras",9604861,1900862
2019,"
Espanha",64,"
Calçados, polainas e artefatos semelhantes; suas partes",9545360,933071
2019,"
Chile",56,"
Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",9455096,2976856
2019,"
Canadá",16,"
Preparações de carne, de peixes ou de crustáceos, de moluscos ou de outros invertebrados aquáticos",9267282,2020546
2019,"
Estados Unidos",1,"
Animais vivos",9213498,27092
2019,"
Argentina",75,"
Níquel e suas obras",9147171,329898
2019,"
Japão",27,"
Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",8970387,20100560
2019,"
Japão",85,"
Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",8847980,590240
2019,"
Argentina",80,"
Estanho e suas obras",8777922,448872
2019,"
Alemanha",82,"
Ferramentas, artefatos de cutelaria e talheres, e suas partes, de metais comuns",8675482,554729
2019,"
Japão",71,"
Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos (plaquê), e suas obras; bijuterias; moedas",8516585,623453
2019,"
Países Baixos (Holanda)",30,"
Produtos farmacêuticos",8457405,70633
2019,"
Espanha",68,"
Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes",8402750,9563234
2019,"
Espanha",21,"
Preparações alimentícias diversas",8389193,2874907
2019,"
México",24,"
Tabaco e seus sucedâneos manufaturados",8358293,4299804
2019,"
Estados Unidos",62,"
Vestuário e seus acessórios, exceto de Malha",8327730,120347
2019,"
Japão",50,"
Seda",8304476,127153
2019,"
Espanha",28,"
Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",8231177,7478023
2019,"
China",87,"
Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",8227458,819876
2019,"
México",52,"
Algodão",8148574,1396870
2019,"
China",21,"
Preparações alimentícias diversas",8140247,1846416
2019,"
Espanha",5,"
Outros produtos de origem animal, não especificados nem compreendidos noutros Capítulos",8091634,2714634
2019,"
Japão",35,"
Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas",8055845,3315624
2019,"
Estados Unidos",53,"
Outras fibras têxteis vegetais; fios de papel e tecidos de fios de papel",7984587,3871661
2019,"
Estados Unidos",34,"
Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp",7934647,2500620
2019,"
Alemanha",30,"
Produtos farmacêuticos",7909916,68017
2019,"
México",4,"
Leite e lacticínios; ovos de aves; mel natural; produtos comestíveis de origem animal, não especificados nem compreendidos noutros Capítulos",7891727,2103627
2019,"
Países Baixos (Holanda)",17,"
Açúcares e produtos de confeitaria",7807222,9719022
2019,"
Alemanha",93,"
Armas e munições; suas partes e acessórios",7785718,552257
2019,"
Chile",24,"
Tabaco e seus sucedâneos manufaturados",7721910,2691614
2019,"
Canadá",20,"
Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",7575400,5705691
2019,"
Canadá",24,"
Tabaco e seus sucedâneos manufaturados",7512653,1545929
2019,"
Argentina",57,"
Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",7471411,1864520
2019,"
Estados Unidos",63,"
Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",7367337,642347
2019,"
México",19,"
Preparações à base de cereais, farinhas, amidos, féculas ou leite; produtos de pastelaria",7342431,2177607
2019,"
Alemanha",94,"
Móveis; mobiliário médico-cirúrgico, colchões, almofadas e semelhantes; aparelhos de iluminação não especificados nem compreendidos em outros capítulos; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes; Construções Pré",7341870,2941071
2019,"
Chile",15,"
Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal",7250619,6966329
2019,"
Argentina",37,"
Produtos para fotografia e cinematografia",7249387,1031019
2019,"
Chile",96,"
Obras diversas",7239957,974594
2019,"
Argentina",61,"
Vestuário e seus acessórios, de malha",7205927,206496
2019,"
Espanha",87,"
Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",7144612,481598
2019,"
Alemanha",38,"
Produtos diversos das indústrias químicas",7141210,4458979
2019,"
Países Baixos (Holanda)",90,"
Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",7113534,58541
2019,"
Japão",3,"
Peixes e crustáceos, moluscos e outros invertebrados aquáticos",7068622,353448
2019,"
México",69,"
Produtos cerâmicos",6989906,9946118
2019,"
Chile",26,"
Minerios, escórias e cinzas",6891238,246774254
2019,"
China",32,"
Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever",6866693,4278443
2019,"
México",75,"
Níquel e suas obras",6790837,305770
2019,"
Estados Unidos",7,"
Produtos hortícolas, plantas, raízes e tubérculos, comestíveis.",6718740,6353167
2019,"
Canadá",33,"
Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas",6612628,1559335
2019,"
Canadá",88,"
Aeronaves e aparelhos espaciais, e suas partes",6590637,8578
2019,"
Chile",5,"
Outros produtos de origem animal, não especificados nem compreendidos noutros Capítulos",6573978,10920530
2019,"
Canadá",48,"
Papel e cartão; obras de pasta de celulose, de papel ou de cartão",6467602,7390843
2019,"
Argentina",89,"
Embarcações e estruturas flutuantes",6460780,316272
2019,"
Países Baixos (Holanda)",38,"
Produtos diversos das indústrias químicas",6449935,4571639
2019,"
Países Baixos (Holanda)",6,"
Plantas vivas e produtos de floricultura",6229281,2426362
2019,"
México",18,"
Cacau e suas preparações",6207235,1325705
2019,"
China",54,"
Filamentos sintéticos ou artificiais",6168774,1359781
2019,"
Canadá",10,"
Cereais",6142396,37147534
2019,"
Canadá",5,"
Outros produtos de origem animal, não especificados nem compreendidos noutros Capítulos",6138731,314304
2019,"
Argentina",58,"
Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.",6116028,924002
2019,"
Estados Unidos",12,"
Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",6089473,6229754
2019,"
Estados Unidos",59,"
Tecidos impregnados, revestidos, recobertos ou estratificados; artigos para usos técnicos de matérias têxteis",6065564,187290
2019,"
Chile",19,"
Preparações à base de cereais, farinhas, amidos, féculas ou leite; produtos de pastelaria",5997141,2481171
2019,"
Canadá",64,"
Calçados, polainas e artefatos semelhantes; suas partes",5970698,221992
2019,"
Espanha",94,"
Móveis; mobiliário médico-cirúrgico, colchões, almofadas e semelhantes; aparelhos de iluminação não especificados nem compreendidos em outros capítulos; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes; Construções Pré",5866705,2556556
2019,"
Estados Unidos",78,"
Chumbo e suas obras",5858423,2872502
2019,"
Canadá",47,"
Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).",5848755,9231454
2019,"
Japão",81,"
Outros metais comuns; ceramais (cermets); obras dessas matérias",5821534,123854
2019,"
Espanha",41,"
Peles, exceto as peles com pelo, e couros",5706107,3732966
2019,"
Espanha",20,"
Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",5686932,4846237
2019,"
México",23,"
Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais",5666986,1837613
2019,"
Canadá",76,"
Alumínio e suas obras",5637354,2385323
2019,"
Estados Unidos",60,"
Tecidos de malha",5613044,359541
2019,"
México",96,"
Obras diversas",5586703,394553
2019,"
Estados Unidos",49,"
Livros, jornais, gravuras e outros produtos das indústrias gráficas; textos manuscritos ou datilografados, planos e plantas",5574815,297852
2019,"
Chile",4,"
Leite e lacticínios; ovos de aves; mel natural; produtos comestíveis de origem animal, não especificados nem compreendidos noutros Capítulos",5571444,2163570
2019,"
Chile",1,"
Animais vivos",5570416,26502
2019,"
Estados Unidos",36,"
Pólvoras e explosivos; artigos de pirotecnia; fósforos; ligas pirofóricas; matérias inflamáveis",5549926,229235
2019,"
Japão",25,"
Sal; enxofre; terras e pedras; gesso, cal e cimento",5548972,6320275
2019,"
Chile",8,"
Frutas; cascas de frutos cítricos e de melões",5466981,2123402
2019,"
Canadá",41,"
Peles, exceto as peles com pelo, e couros",5282481,275540
2019,"
Chile",74,"
Cobre e suas obras",5243296,657438
2019,"
México",80,"
Estanho e suas obras",4982816,246522
2019,"
Canadá",69,"
Produtos cerâmicos",4980121,8692762
2019,"
China",8,"
Frutas; cascas de frutos cítricos e de melões",4944772,1231816
2019,"
Canadá",86,"
Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de comunicação",4924977,308106
2019,"
Alemanha",4,"
Leite e lacticínios; ovos de aves; mel natural; produtos comestíveis de origem animal, não especificados nem compreendidos noutros Capítulos",4838531,1902594
2019,"
Argentina",41,"
Peles, exceto as peles com pelo, e couros",4805163,435161
2019,"
Argentina",22,"
Bebidas, líquidos alcoólicos e vinagres",4740401,5285024
2019,"
México",8,"
Frutas; cascas de frutos cítricos e de melões",4707803,716283
2019,"
Japão",82,"
Ferramentas, artefatos de cutelaria e talheres, e suas partes, de metais comuns",4699513,52132
2019,"
Japão",14,"
Matérias para entrançar e outros produtos de origem vegetal, não especificados nem compreendidos noutros Capítulos",4693720,7418342
2019,"
Japão",30,"
Produtos farmacêuticos",4682205,23489
2019,"
Espanha",13,"
Gomas, resinas e outros sucos e extratos vegetais",4525200,3250419
2019,"
Países Baixos (Holanda)",5,"
Outros produtos de origem animal, não especificados nem compreendidos noutros Capítulos",4518572,8481230
2019,"
China",5,"
Outros produtos de origem animal, não especificados nem compreendidos noutros Capítulos",4503419,5667181
2019,"
Argentina",16,"
Preparações de carne, de peixes ou de crustáceos, de moluscos ou de outros invertebrados aquáticos",4478153,1375314
2019,"
Alemanha",32,"
Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever",4299797,1567596
2019,"
Canadá",35,"
Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas",4253855,799719
2019,"
Alemanha",48,"
Papel e cartão; obras de pasta de celulose, de papel ou de cartão",4118784,4578199
2019,"
México",59,"
Tecidos impregnados, revestidos, recobertos ou estratificados; artigos para usos técnicos de matérias têxteis",4099104,184499
2019,"
México",15,"
Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal",4023307,2749486
2019,"
Alemanha",37,"
Produtos para fotografia e cinematografia",4007789,833900
2019,"
Espanha",15,"
Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal",4002676,2055872
2019,"
Argentina",10,"
Cereais",3999776,1587515
2019,"
Canadá",4,"
Leite e lacticínios; ovos de aves; mel natural; produtos comestíveis de origem animal, não especificados nem compreendidos noutros Capítulos",3905587,1271474
2019,"
Argentina",36,"
Pólvoras e explosivos; artigos de pirotecnia; fósforos; ligas pirofóricas; matérias inflamáveis",3873070,1662315
2019,"
Canadá",96,"
Obras diversas",3848970,438215
2019,"
México",49,"
Livros, jornais, gravuras e outros produtos das indústrias gráficas; textos manuscritos ou datilografados, planos e plantas",3830150,309576
2019,"
México",54,"
Filamentos sintéticos ou artificiais",3817765,522309
2019,"
Alemanha",97,"
Objetos de arte, de coleção e antiguidades",3778153,2467
2019,"
China",82,"
Ferramentas, artefatos de cutelaria e talheres, e suas partes, de metais comuns",3686181,236197
2019,"
Países Baixos (Holanda)",7,"
Produtos hortícolas, plantas, raízes e tubérculos, comestíveis.",3682375,4577454
2019,"
Espanha",74,"
Cobre e suas obras",3610924,1629408
