Ano,Pais,Produto,Valor,Peso_kg,Tipo
2024,Argentina,"Ferramentas, artefatos de cutelaria e talheres, e suas partes, de metais comuns",36282392,1911372,Histórico
2024,Chile,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",35430319,10835577,Histórico
2024,Alemanha,"Peles, exceto as peles com pelo, e couros",35099012,2487642,Histórico
2024,Alemanha,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",35066883,220793,Histórico
2024,México,"Ferramentas, artefatos de cutelaria e talheres, e suas partes, de metais comuns",35058528,2299777,Histórico
2024,Estados Unidos,Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo,34250239,26006319,Histórico
2024,Países Baixos (Holanda),Tabaco e seus sucedâneos manufaturados,33376668,4979945,Histórico
2024,Chile,"Ferro fundido, ferro e aço",32888993,33673168,Histórico
2024,México,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,32593032,6572366,Histórico
2024,Argentina,Adubos (fertilizantes),31867859,66784916,Histórico
2024,Canadá,Frutas; cascas de frutos cítricos e de melões,31753979,20468560,Histórico
2024,Chile,"Preparações de carne, de peixes ou de crustáceos, de moluscos ou de outros invertebrados aquáticos",31687994,12583727,Histórico
2024,Japão,"Outros produtos de origem animal, não especificados nem compreendidos noutros Capítulos",31570045,1157958,Histórico
2024,China,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,31490343,4308755,Histórico
2024,Estados Unidos,Vidro e suas obras,31266600,17516355,Histórico
2024,Estados Unidos,"Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de comunicação",31188941,15318695,Histórico
2024,Alemanha,Preparações alimentícias diversas,30513941,2953669,Histórico
2024,China,"Gomas, resinas e outros sucos e extratos vegetais",30443204,3993824,Histórico
2024,Espanha,Produtos diversos das indústrias químicas,30137872,23003380,Histórico
2024,Japão,Produtos diversos das indústrias químicas,30005723,12875692,Histórico
2024,México,Cobre e suas obras,29684917,3931465,Histórico
2024,Estados Unidos,"Gomas, resinas e outros sucos e extratos vegetais",29679616,4121270,Histórico
2024,México,"Móveis; mobiliário médico-cirúrgico, colchões, almofadas e semelhantes; aparelhos de iluminação não especificados nem compreendidos em outros capítulos; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes; Construções Pré",29364934,15575901,Histórico
2024,Canadá,Borracha e suas obras,29140407,6016449,Histórico
2024,México,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis.",29066866,26158416,Histórico
2024,China,Produtos diversos das indústrias químicas,29011012,16925042,Histórico
2024,China,Borracha e suas obras,28758232,7485837,Histórico
2024,Japão,"Preparações de carne, de peixes ou de crustáceos, de moluscos ou de outros invertebrados aquáticos",28528105,11894965,Histórico
2024,Países Baixos (Holanda),Açúcares e produtos de confeitaria,28244840,43867118,Histórico
2024,Chile,"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",27899056,56945305,Histórico
2024,México,Cereais,27787609,55704041,Histórico
2024,Canadá,"Madeira, carvão vegetal e obras de madeira",27685280,22116198,Histórico
2024,Chile,"Calçados, polainas e artefatos semelhantes; suas partes",27301278,1181824,Histórico
2024,Alemanha,Plásticos e suas obras,27147903,3791356,Histórico
2024,Chile,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,27127642,21927331,Histórico
2024,Argentina,Animais vivos,27083941,321920,Histórico
2024,Países Baixos (Holanda),Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,27007250,4999692,Histórico
2024,Países Baixos (Holanda),"Sal; enxofre; terras e pedras; gesso, cal e cimento",26664737,70340737,Histórico
2024,Chile,"Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp",26157185,9942618,Histórico
2024,Espanha,"Obras de ferro fundido, ferro ou aço",26021579,17598061,Histórico
2024,Canadá,"Outros produtos de origem animal, não especificados nem compreendidos noutros Capítulos",25968274,1891294,Histórico
2024,Argentina,Filamentos sintéticos ou artificiais,25846665,3855211,Histórico
2024,México,Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,25658109,42734605,Histórico
2024,China,Outras fibras têxteis vegetais; fios de papel e tecidos de fios de papel,25407490,24653760,Histórico
2024,Canadá,"Sal; enxofre; terras e pedras; gesso, cal e cimento",25365831,215853205,Histórico
2024,Chile,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,25260593,8034962,Histórico
2024,Argentina,"Fibras sintéticas ou artificiais, descontínuas",25211662,4666585,Histórico
2024,Espanha,"Calçados, polainas e artefatos semelhantes; suas partes",25210711,2992454,Histórico
2024,Alemanha,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes",24919598,8258386,Histórico
2024,Alemanha,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,24883284,4579832,Histórico
2024,Alemanha,"Outros produtos de origem animal, não especificados nem compreendidos noutros Capítulos",24766607,25669495,Histórico
2024,Canadá,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",24736479,4597644,Histórico
2024,Espanha,"Papel e cartão; obras de pasta de celulose, de papel ou de cartão",24655223,31676645,Histórico
2024,Países Baixos (Holanda),Armas e munições; suas partes e acessórios,24623202,658535,Histórico
2024,Espanha,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",24367987,17579775,Histórico
2024,Argentina,Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,23567684,32641455,Histórico
2024,Canadá,Produtos químicos orgânicos,23433928,2296896,Histórico
2024,Estados Unidos,Cereais,23273956,21120561,Histórico
2024,México,"Calçados, polainas e artefatos semelhantes; suas partes",23198249,1484519,Histórico
2024,México,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",23169464,39854642,Histórico
2024,Argentina,"Tecidos impregnados, revestidos, recobertos ou estratificados; artigos para usos técnicos de matérias têxteis",22950731,2294950,Histórico
2024,Chile,Obras diversas de metais comuns,22901502,2147258,Histórico
2024,Chile,"Leite e lacticínios; ovos de aves; mel natural; produtos comestíveis de origem animal, não especificados nem compreendidos noutros Capítulos",22755462,9558048,Histórico
2024,Países Baixos (Holanda),Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,22088622,12541347,Histórico
2024,Chile,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,21326399,6446713,Histórico
2024,Espanha,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,21204642,20706193,Histórico
2024,Países Baixos (Holanda),"Outros produtos de origem animal, não especificados nem compreendidos noutros Capítulos",20985565,11996954,Histórico
2024,Chile,"Preparações à base de cereais, farinhas, amidos, féculas ou leite; produtos de pastelaria",20890404,6599205,Histórico
2024,Argentina,Obras diversas,20886709,2064609,Histórico
2024,México,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,20848871,6363125,Histórico
2024,Países Baixos (Holanda),"Ferramentas, artefatos de cutelaria e talheres, e suas partes, de metais comuns",20783745,342778,Histórico
2024,Argentina,Tecidos de malha,20427938,2005079,Histórico
2024,Alemanha,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,20244964,3335491,Histórico
2024,México,"Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp",19735886,4725925,Histórico
2024,Argentina,Cereais,19726076,6344917,Histórico
2024,Espanha,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,19592643,1886216,Histórico
2024,Estados Unidos,Níquel e suas obras,19399835,401600,Histórico
2024,Argentina,"Madeira, carvão vegetal e obras de madeira",19224837,31746490,Histórico
2024,México,Vidro e suas obras,19159806,8371051,Histórico
2024,Canadá,"Preparações de carne, de peixes ou de crustáceos, de moluscos ou de outros invertebrados aquáticos",18603984,3835793,Histórico
2024,China,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",18493961,180474,Histórico
2024,Espanha,Produtos farmacêuticos,18479920,87748,Histórico
2024,Argentina,"Preparações à base de cereais, farinhas, amidos, féculas ou leite; produtos de pastelaria",18440583,5352270,Histórico
2024,Chile,Produtos cerâmicos,18349005,61308919,Histórico
2024,Canadá,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes",18208150,10853294,Histórico
2024,Argentina,Algodão,17853151,2536580,Histórico
2024,Argentina,"Livros, jornais, gravuras e outros produtos das indústrias gráficas; textos manuscritos ou datilografados, planos e plantas",17376330,851598,Histórico
2024,Japão,Outros metais comuns; ceramais (cermets); obras dessas matérias,17318775,400844,Histórico
2024,Japão,"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos (plaquê), e suas obras; bijuterias; moedas",17314841,857210,Histórico
2024,Argentina,"Preparações de carne, de peixes ou de crustáceos, de moluscos ou de outros invertebrados aquáticos",17281308,5482207,Histórico
2024,Chile,"Bebidas, líquidos alcoólicos e vinagres",16995341,21510538,Histórico
2024,Países Baixos (Holanda),Plásticos e suas obras,16810358,6080181,Histórico
2024,México,Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,16705841,9255121,Histórico
2024,Alemanha,Borracha e suas obras,16386236,2385990,Histórico
2024,México,Estanho e suas obras,16241962,538482,Histórico
2024,Argentina,Estanho e suas obras,15988343,502743,Histórico
2024,Estados Unidos,"Obras de couro; artigos de correeiro ou de seleiro; artigos de viagem, bolsas e artefatos semelhantes; obras de tripa",15751842,523507,Histórico
2024,Estados Unidos,"Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",15738010,7976926,Histórico
2024,Argentina,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,15736758,6815591,Histórico
2024,México,"Preparações à base de cereais, farinhas, amidos, féculas ou leite; produtos de pastelaria",15656140,4268372,Histórico
2024,Estados Unidos,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,15621664,2930892,Histórico
2024,Estados Unidos,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis.",15569623,11205148,Histórico
2024,Países Baixos (Holanda),"Calçados, polainas e artefatos semelhantes; suas partes",15136011,569503,Histórico
2024,Alemanha,Frutas; cascas de frutos cítricos e de melões,15122099,7736789,Histórico
2024,Alemanha,"Preparações de carne, de peixes ou de crustáceos, de moluscos ou de outros invertebrados aquáticos",15038825,3524843,Histórico
2024,México,"Sal; enxofre; terras e pedras; gesso, cal e cimento",14980183,38315865,Histórico
2024,Canadá,"Obras de ferro fundido, ferro ou aço",14739403,3871392,Histórico
2024,Estados Unidos,"Vestuário e seus acessórios, de malha",14701427,303625,Histórico
2024,Espanha,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",14471345,99537,Histórico
2024,Estados Unidos,"Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp",14311806,2920552,Histórico
